Year,County,Region,Stage,Type,Count
2019,Carson,1-Lubbock,Investigation,Family/Kinship Foster Home,4
2019,Carson,1-Lubbock,Investigation,Non-Relative Foster Home,3
2019,Carson,1-Lubbock,Investigation,Other,2
2019,Cass,4-Tyler,Investigation,Emergency Shelter,4
2019,Cass,4-Tyler,Investigation,Family/Kinship Foster Home,9
2019,Cass,4-Tyler,Investigation,Non-Relative Foster Home,12
2019,Cass,4-Tyler,Investigation,Other,3
2019,Cass,4-Tyler,Family Preservation,Family/Kinship Foster Home,2
2019,Castro,1-Lubbock,Investigation,Emergency Shelter,6
2019,Castro,1-Lubbock,Investigation,Non-Relative Foster Home,5
2019,Castro,1-Lubbock,Family Preservation,Family/Kinship Foster Home,2
2019,Chambers,6-Houston,Investigation,Family/Kinship Foster Home,7
2019,Chambers,6-Houston,Investigation,Non-Relative Foster Home,4
2019,Chambers,6-Houston,Investigation,Other,1
2019,Cherokee,4-Tyler,Investigation,Family/Kinship Foster Home,44
2019,Cherokee,4-Tyler,Investigation,GRO/RTC,4
2019,Cherokee,4-Tyler,Investigation,Non-Relative Foster Home,14
2019,Cherokee,4-Tyler,Investigation,Other,5
2019,Cherokee,4-Tyler,Family Preservation,Emergency Shelter,1
2019,Cherokee,4-Tyler,Family Preservation,Family/Kinship Foster Home,7
2019,Cherokee,4-Tyler,Family Preservation,Non-Relative Foster Home,13
2019,Cherokee,4-Tyler,Family Preservation,Other,2
2019,Childress,1-Lubbock,Investigation,Family/Kinship Foster Home,1
2019,Childress,1-Lubbock,Investigation,Non-Relative Foster Home,3
2019,Childress,1-Lubbock,Investigation,Other,4
2019,Clay,2-Abilene,Investigation,Emergency Shelter,2
2019,Clay,2-Abilene,Investigation,Family/Kinship Foster Home,5
2019,Clay,2-Abilene,Investigation,Non-Relative Foster Home,1
2019,Clay,2-Abilene,Family Preservation,Non-Relative Foster Home,1
2019,Cochran,1-Lubbock,Investigation,Family/Kinship Foster Home,7
2019,Cochran,1-Lubbock,Investigation,Other,1
2019,Cochran,1-Lubbock,Family Preservation,Other,1
2019,Coke,9-Midland,Investigation,Family/Kinship Foster Home,2
2019,Coke,9-Midland,Investigation,Non-Relative Foster Home,1
2019,Coke,9-Midland,Family Preservation,Family/Kinship Foster Home,5
2019,Coke,9-Midland,Family Preservation,Non-Relative Foster Home,1
2019,Coleman,2-Abilene,Investigation,Family/Kinship Foster Home,4
2019,Coleman,2-Abilene,Investigation,Non-Relative Foster Home,3
2019,Coleman,2-Abilene,Investigation,Other,5
2019,Coleman,2-Abilene,Family Preservation,Family/Kinship Foster Home,2
2019,Collin,3-Arlington,Investigation,Emergency Shelter,15
2019,Collin,3-Arlington,Investigation,Family/Kinship Foster Home,56
2019,Collin,3-Arlington,Investigation,Non-Relative Foster Home,90
2019,Collin,3-Arlington,Investigation,Other,34
2019,Collin,3-Arlington,Family Preservation,Emergency Shelter,6
2019,Collin,3-Arlington,Family Preservation,Family/Kinship Foster Home,17
2019,Collin,3-Arlington,Family Preservation,Non-Relative Foster Home,6
2019,Collin,3-Arlington,Family Preservation,Other,5
2019,Collingsworth,1-Lubbock,Investigation,Emergency Shelter,3
2019,Collingsworth,1-Lubbock,Investigation,Non-Relative Foster Home,2
2019,Collingsworth,1-Lubbock,Family Preservation,Family/Kinship Foster Home,2
2019,Colorado,6-Houston,Investigation,Family/Kinship Foster Home,1
2019,Colorado,6-Houston,Family Preservation,Family/Kinship Foster Home,2
2019,Comal,8-San Antonio,Investigation,Emergency Shelter,14
2019,Comal,8-San Antonio,Investigation,Family/Kinship Foster Home,31
2019,Comal,8-San Antonio,Investigation,GRO/RTC,4
2019,Comal,8-San Antonio,Investigation,Non-Relative Foster Home,14
2019,Comal,8-San Antonio,Investigation,Other,10
2019,Comal,8-San Antonio,Family Preservation,Emergency Shelter,2
2019,Comal,8-San Antonio,Family Preservation,Family/Kinship Foster Home,12
2019,Comal,8-San Antonio,Family Preservation,Non-Relative Foster Home,2
2019,Comanche,2-Abilene,Investigation,Family/Kinship Foster Home,6
2019,Comanche,2-Abilene,Investigation,Non-Relative Foster Home,6
2019,Comanche,2-Abilene,Family Preservation,Emergency Shelter,3
2019,Comanche,2-Abilene,Family Preservation,GRO/RTC,1
2019,Concho,9-Midland,Investigation,Family/Kinship Foster Home,3
2019,Cooke,3-Arlington,Investigation,Emergency Shelter,10
2019,Cooke,3-Arlington,Investigation,Family/Kinship Foster Home,5
2019,Cooke,3-Arlington,Investigation,Non-Relative Foster Home,23
2019,Cooke,3-Arlington,Investigation,Other,7
2019,Cooke,3-Arlington,Family Preservation,Family/Kinship Foster Home,1
2019,Cooke,3-Arlington,Family Preservation,Non-Relative Foster Home,4
2019,Cooke,3-Arlington,Family Preservation,Other,4
2019,Coryell,7-Austin,Investigation,Emergency Shelter,6
2019,Coryell,7-Austin,Investigation,Family/Kinship Foster Home,90
2019,Coryell,7-Austin,Investigation,Non-Relative Foster Home,50
2019,Coryell,7-Austin,Investigation,Other,15
2019,Coryell,7-Austin,Family Preservation,Family/Kinship Foster Home,13
2019,Coryell,7-Austin,Family Preservation,Non-Relative Foster Home,4
2019,Coryell,7-Austin,Family Preservation,GRO/RTC,1
2019,Cottle,2-Abilene,Investigation,Non-Relative Foster Home,1
2019,Crane,9-Midland,Investigation,Family/Kinship Foster Home,5
2019,Crockett,9-Midland,Investigation,Emergency Shelter,1
2019,Crockett,9-Midland,Investigation,Family/Kinship Foster Home,10
2019,Crockett,9-Midland,Investigation,Other,1
2019,Crockett,9-Midland,Family Preservation,Family/Kinship Foster Home,6
2019,Crosby,1-Lubbock,Investigation,Family/Kinship Foster Home,5
2019,Crosby,1-Lubbock,Investigation,Non-Relative Foster Home,3
2019,Crosby,1-Lubbock,Investigation,Other,4
2019,Dallam,1-Lubbock,Investigation,Emergency Shelter,3
2019,Dallam,1-Lubbock,Investigation,Family/Kinship Foster Home,2
2019,Dallam,1-Lubbock,Investigation,GRO/RTC,1
2019,Dallam,1-Lubbock,Investigation,Non-Relative Foster Home,5
2019,Dallam,1-Lubbock,Investigation,Other,5
2019,Dallas,3-Arlington,Investigation,Emergency Shelter,152
2019,Dallas,3-Arlington,Investigation,Family/Kinship Foster Home,350
2019,Dallas,3-Arlington,Investigation,GRO/RTC,7
2019,Dallas,3-Arlington,Investigation,Non-Relative Foster Home,672
2019,Dallas,3-Arlington,Investigation,Other,188
2019,Dallas,3-Arlington,Investigation,GRO/RTC,1
2019,Dallas,3-Arlington,Family Preservation,Emergency Shelter,8
2019,Dallas,3-Arlington,Family Preservation,Family/Kinship Foster Home,22
2019,Dallas,3-Arlington,Family Preservation,Non-Relative Foster Home,78
2019,Dallas,3-Arlington,Family Preservation,Other,27
2019,Dawson,9-Midland,Investigation,Emergency Shelter,3
2019,Dawson,9-Midland,Investigation,Family/Kinship Foster Home,22
2019,Dawson,9-Midland,Investigation,Non-Relative Foster Home,2
2019,Dawson,9-Midland,Investigation,Other,4
2019,Deaf Smith,1-Lubbock,Investigation,Emergency Shelter,5
2019,Deaf Smith,1-Lubbock,Investigation,Family/Kinship Foster Home,1
2019,Deaf Smith,1-Lubbock,Investigation,Non-Relative Foster Home,5
2019,Deaf Smith,1-Lubbock,Investigation,Other,4
2019,Deaf Smith,1-Lubbock,Family Preservation,Emergency Shelter,2
2019,Delta,4-Tyler,Investigation,Family/Kinship Foster Home,2
2019,Delta,4-Tyler,Investigation,Non-Relative Foster Home,2
2019,Delta,4-Tyler,Investigation,Other,1
2019,Denton,3-Arlington,Investigation,Emergency Shelter,49
2019,Denton,3-Arlington,Investigation,Family/Kinship Foster Home,99
2019,Denton,3-Arlington,Investigation,GRO/RTC,1
2019,Denton,3-Arlington,Investigation,Non-Relative Foster Home,194
2019,Denton,3-Arlington,Investigation,Other,64
2019,Denton,3-Arlington,Family Preservation,Emergency Shelter,6
2019,Denton,3-Arlington,Family Preservation,Family/Kinship Foster Home,11
2019,Denton,3-Arlington,Family Preservation,Non-Relative Foster Home,23
2019,Denton,3-Arlington,Family Preservation,Other,4
2019,DeWitt,8-San Antonio,Investigation,Emergency Shelter,1
2019,DeWitt,8-San Antonio,Investigation,Family/Kinship Foster Home,3
2019,DeWitt,8-San Antonio,Investigation,Non-Relative Foster Home,4
2019,DeWitt,8-San Antonio,Investigation,Other,1
2019,DeWitt,8-San Antonio,Family Preservation,Family/Kinship Foster Home,1
2019,DeWitt,8-San Antonio,Family Preservation,Non-Relative Foster Home,2
2019,Dickens,1-Lubbock,Investigation,Family/Kinship Foster Home,1
2019,Dimmit,8-San Antonio,Investigation,Family/Kinship Foster Home,6
2019,Dimmit,8-San Antonio,Investigation,GRO/RTC,1
2019,Dimmit,8-San Antonio,Family Preservation,Family/Kinship Foster Home,6
2019,Donley,1-Lubbock,Investigation,Family/Kinship Foster Home,4
2019,Donley,1-Lubbock,Investigation,Non-Relative Foster Home,2
2019,Donley,1-Lubbock,Investigation,Other,1
2019,Duval,11-Edinburg,Investigation,Emergency Shelter,2
2019,Duval,11-Edinburg,Investigation,Family/Kinship Foster Home,8
2019,Duval,11-Edinburg,Investigation,Non-Relative Foster Home,2
2019,Duval,11-Edinburg,Investigation,Other,4
2019,Duval,11-Edinburg,Family Preservation,Family/Kinship Foster Home,4
2019,Eastland,2-Abilene,Investigation,Emergency Shelter,2
2019,Eastland,2-Abilene,Investigation,Family/Kinship Foster Home,6
2019,Eastland,2-Abilene,Investigation,Non-Relative Foster Home,2
2019,Eastland,2-Abilene,Investigation,Other,3
2019,Eastland,2-Abilene,Family Preservation,Family/Kinship Foster Home,1
2019,Eastland,2-Abilene,Family Preservation,Non-Relative Foster Home,2
2019,Eastland,2-Abilene,Family Preservation,Other,1
2019,Ector,9-Midland,Investigation,Emergency Shelter,19
2019,Ector,9-Midland,Investigation,Family/Kinship Foster Home,68
2019,Ector,9-Midland,Investigation,Non-Relative Foster Home,56
2019,Ector,9-Midland,Investigation,Other,9
2019,Ector,9-Midland,Family Preservation,Emergency Shelter,5
2019,Ector,9-Midland,Family Preservation,Family/Kinship Foster Home,17
2019,Ector,9-Midland,Family Preservation,Non-Relative Foster Home,8
2019,Ector,9-Midland,Family Preservation,Other,2
2019,Ellis,3-Arlington,Investigation,Emergency Shelter,5
2019,Ellis,3-Arlington,Investigation,Family/Kinship Foster Home,15
2019,Ellis,3-Arlington,Investigation,Non-Relative Foster Home,14
2019,Ellis,3-Arlington,Investigation,Other,3
2019,Ellis,3-Arlington,Investigation,GRO/RTC,1
2019,Ellis,3-Arlington,Family Preservation,Family/Kinship Foster Home,7
2019,Ellis,3-Arlington,Family Preservation,Non-Relative Foster Home,3
2019,El Paso,10-El Paso,Investigation,Emergency Shelter,48
2019,El Paso,10-El Paso,Investigation,Family/Kinship Foster Home,10
2019,El Paso,10-El Paso,Investigation,GRO/RTC,4
2019,El Paso,10-El Paso,Investigation,Non-Relative Foster Home,62
2019,El Paso,10-El Paso,Investigation,Other,29
2019,El Paso,10-El Paso,Investigation,GRO/RTC,1
2019,El Paso,10-El Paso,Family Preservation,Emergency Shelter,14
2019,El Paso,10-El Paso,Family Preservation,Family/Kinship Foster Home,5
2019,El Paso,10-El Paso,Family Preservation,GRO/RTC,3
2019,El Paso,10-El Paso,Family Preservation,Non-Relative Foster Home,30
2019,El Paso,10-El Paso,Family Preservation,Other,11
2019,Erath,3-Arlington,Investigation,GRO/RTC,5
2019,Erath,3-Arlington,Investigation,Non-Relative Foster Home,7
2019,Erath,3-Arlington,Investigation,Other,3
2019,Erath,3-Arlington,Family Preservation,GRO/RTC,1
2019,Falls,7-Austin,Investigation,Emergency Shelter,1
2019,Falls,7-Austin,Investigation,Family/Kinship Foster Home,23
2019,Falls,7-Austin,Investigation,Non-Relative Foster Home,10
2019,Falls,7-Austin,Investigation,Other,1
2019,Falls,7-Austin,Family Preservation,Family/Kinship Foster Home,1
2019,Falls,7-Austin,Family Preservation,Non-Relative Foster Home,5
2019,Fannin,3-Arlington,Investigation,Emergency Shelter,6
2019,Fannin,3-Arlington,Investigation,Family/Kinship Foster Home,10
2019,Fannin,3-Arlington,Investigation,Non-Relative Foster Home,16
2019,Fannin,3-Arlington,Investigation,Other,6
2019,Fannin,3-Arlington,Family Preservation,Emergency Shelter,2
2019,Fayette,7-Austin,Investigation,Family/Kinship Foster Home,8
2019,Fayette,7-Austin,Investigation,Non-Relative Foster Home,4
2019,Fayette,7-Austin,Investigation,Other,3
2019,Fayette,7-Austin,Family Preservation,Family/Kinship Foster Home,3
2019,Fayette,7-Austin,Family Preservation,Other,1
2019,Fisher,2-Abilene,Investigation,GRO/RTC,1
2019,Floyd,1-Lubbock,Investigation,Family/Kinship Foster Home,2
2019,Floyd,1-Lubbock,Investigation,Non-Relative Foster Home,1
2019,Floyd,1-Lubbock,Family Preservation,Family/Kinship Foster Home,2
2019,Fort Bend,6-Houston,Investigation,Emergency Shelter,6
2019,Fort Bend,6-Houston,Investigation,Family/Kinship Foster Home,19
2019,Fort Bend,6-Houston,Investigation,Non-Relative Foster Home,14
2019,Fort Bend,6-Houston,Investigation,Other,13
2019,Fort Bend,6-Houston,Family Preservation,Family/Kinship Foster Home,4
2019,Fort Bend,6-Houston,Family Preservation,Non-Relative Foster Home,5
2019,Fort Bend,6-Houston,Family Preservation,Other,2
2019,Franklin,4-Tyler,Investigation,Family/Kinship Foster Home,2
2019,Franklin,4-Tyler,Investigation,GRO/RTC,1
2019,Franklin,4-Tyler,Investigation,Non-Relative Foster Home,8
2019,Franklin,4-Tyler,Investigation,Other,1
2019,Freestone,7-Austin,Investigation,Family/Kinship Foster Home,18
2019,Freestone,7-Austin,Investigation,Non-Relative Foster Home,3
2019,Freestone,7-Austin,Family Preservation,Family/Kinship Foster Home,5
2019,Frio,8-San Antonio,Investigation,Emergency Shelter,9
2019,Frio,8-San Antonio,Investigation,Family/Kinship Foster Home,10
2019,Frio,8-San Antonio,Investigation,Non-Relative Foster Home,4
2019,Frio,8-San Antonio,Investigation,Other,3
2019,Frio,8-San Antonio,Family Preservation,Family/Kinship Foster Home,6
2019,Frio,8-San Antonio,Family Preservation,Non-Relative Foster Home,5
2019,Gaines,9-Midland,Investigation,Family/Kinship Foster Home,6
2019,Gaines,9-Midland,Investigation,Non-Relative Foster Home,1
2019,Gaines,9-Midland,Investigation,Other,2
2019,Gaines,9-Midland,Family Preservation,Non-Relative Foster Home,7
2019,Galveston,6-Houston,Investigation,Emergency Shelter,11
2019,Galveston,6-Houston,Investigation,Family/Kinship Foster Home,59
2019,Galveston,6-Houston,Investigation,GRO/RTC,5
2019,Galveston,6-Houston,Investigation,Non-Relative Foster Home,31
2019,Galveston,6-Houston,Investigation,Other,9
2019,Galveston,6-Houston,Family Preservation,Emergency Shelter,1
2019,Galveston,6-Houston,Family Preservation,Family/Kinship Foster Home,15
2019,Galveston,6-Houston,Family Preservation,Non-Relative Foster Home,10
2019,Galveston,6-Houston,Family Preservation,Other,5
2019,Garza,1-Lubbock,Investigation,Emergency Shelter,8
2019,Garza,1-Lubbock,Investigation,Non-Relative Foster Home,1
2019,Garza,1-Lubbock,Family Preservation,Emergency Shelter,6
2019,Garza,1-Lubbock,Family Preservation,Family/Kinship Foster Home,3
2019,Garza,1-Lubbock,Family Preservation,Non-Relative Foster Home,3
2019,Gillespie,8-San Antonio,Investigation,Non-Relative Foster Home,1
2019,Gillespie,8-San Antonio,Investigation,Other,1
2019,Gillespie,8-San Antonio,Family Preservation,Family/Kinship Foster Home,2
2019,Gillespie,8-San Antonio,Family Preservation,Other,1
2019,Glasscock,9-Midland,Investigation,Family/Kinship Foster Home,1
2019,Glasscock,9-Midland,Investigation,Other,3
2019,Goliad,8-San Antonio,Investigation,Family/Kinship Foster Home,1
2019,Goliad,8-San Antonio,Investigation,Non-Relative Foster Home,1
2019,Goliad,8-San Antonio,Family Preservation,Family/Kinship Foster Home,3
2019,Gonzales,8-San Antonio,Investigation,Emergency Shelter,1
2019,Gonzales,8-San Antonio,Investigation,Family/Kinship Foster Home,1
2019,Gonzales,8-San Antonio,Investigation,Non-Relative Foster Home,1
2019,Gonzales,8-San Antonio,Investigation,Other,1
2019,Gray,1-Lubbock,Investigation,Emergency Shelter,8
2019,Gray,1-Lubbock,Investigation,Family/Kinship Foster Home,5
2019,Gray,1-Lubbock,Investigation,Non-Relative Foster Home,14
2019,Gray,1-Lubbock,Investigation,Other,2
2019,Gray,1-Lubbock,Investigation,GRO/RTC,1
2019,Gray,1-Lubbock,Family Preservation,Emergency Shelter,5
2019,Gray,1-Lubbock,Family Preservation,Family/Kinship Foster Home,1
2019,Gray,1-Lubbock,Family Preservation,Other,1
2019,Grayson,3-Arlington,Investigation,Emergency Shelter,21
2019,Grayson,3-Arlington,Investigation,Family/Kinship Foster Home,15
2019,Grayson,3-Arlington,Investigation,Non-Relative Foster Home,47
2019,Grayson,3-Arlington,Investigation,Other,12
2019,Grayson,3-Arlington,Family Preservation,Emergency Shelter,5
2019,Grayson,3-Arlington,Family Preservation,Family/Kinship Foster Home,11
2019,Grayson,3-Arlington,Family Preservation,Non-Relative Foster Home,9
2019,Grayson,3-Arlington,Family Preservation,Other,2
2019,Gregg,4-Tyler,Investigation,Emergency Shelter,12
2019,Gregg,4-Tyler,Investigation,Family/Kinship Foster Home,37
2019,Gregg,4-Tyler,Investigation,GRO/RTC,2
2019,Gregg,4-Tyler,Investigation,Non-Relative Foster Home,84
2019,Gregg,4-Tyler,Investigation,Other,30
2019,Gregg,4-Tyler,Family Preservation,Emergency Shelter,2
2019,Gregg,4-Tyler,Family Preservation,Family/Kinship Foster Home,12
2019,Gregg,4-Tyler,Family Preservation,Non-Relative Foster Home,5
2019,Grimes,7-Austin,Investigation,Emergency Shelter,5
2019,Grimes,7-Austin,Investigation,Family/Kinship Foster Home,15
2019,Grimes,7-Austin,Investigation,Non-Relative Foster Home,2
2019,Grimes,7-Austin,Family Preservation,Family/Kinship Foster Home,2
2019,Guadalupe,8-San Antonio,Investigation,Emergency Shelter,1
2019,Guadalupe,8-San Antonio,Investigation,Family/Kinship Foster Home,11
2019,Guadalupe,8-San Antonio,Investigation,Non-Relative Foster Home,16
2019,Guadalupe,8-San Antonio,Investigation,Other,8
2019,Guadalupe,8-San Antonio,Family Preservation,Family/Kinship Foster Home,19
2019,Guadalupe,8-San Antonio,Family Preservation,Non-Relative Foster Home,4
2019,Guadalupe,8-San Antonio,Family Preservation,Other,1
2019,Hale,1-Lubbock,Investigation,Emergency Shelter,3
2019,Hale,1-Lubbock,Investigation,Family/Kinship Foster Home,25
2019,Hale,1-Lubbock,Investigation,Non-Relative Foster Home,7
2019,Hale,1-Lubbock,Investigation,Other,5
2019,Hale,1-Lubbock,Family Preservation,Family/Kinship Foster Home,2
2019,Hale,1-Lubbock,Family Preservation,Non-Relative Foster Home,1
2019,Hale,1-Lubbock,Family Preservation,Other,1
2019,Hall,1-Lubbock,Investigation,Family/Kinship Foster Home,3
2019,Hall,1-Lubbock,Investigation,Other,1
2019,Hamilton,7-Austin,Investigation,Emergency Shelter,1
2019,Hamilton,7-Austin,Investigation,Family/Kinship Foster Home,6
2019,Hamilton,7-Austin,Investigation,Non-Relative Foster Home,6
2019,Hamilton,7-Austin,Investigation,Other,1
2019,Hansford,1-Lubbock,Investigation,Family/Kinship Foster Home,1
2019,Hansford,1-Lubbock,Investigation,Non-Relative Foster Home,1
2019,Hardin,5-Beaumont,Investigation,Emergency Shelter,1
2019,Hardin,5-Beaumont,Investigation,Family/Kinship Foster Home,30
2019,Hardin,5-Beaumont,Investigation,GRO/RTC,1
2019,Hardin,5-Beaumont,Investigation,Non-Relative Foster Home,26
2019,Hardin,5-Beaumont,Investigation,Other,3
2019,Hardin,5-Beaumont,Family Preservation,Family/Kinship Foster Home,7
2019,Hardin,5-Beaumont,Family Preservation,Non-Relative Foster Home,4
2019,Harris,6-Houston,Investigation,Emergency Shelter,106
2019,Harris,6-Houston,Investigation,Family/Kinship Foster Home,275
